time,lat,lon,altitude,ground_speed,heading,details,alt_geom,nnumber,model,desc,timestamp,ping_time,icao
2032.45,36.762675,-100.564991,32000,406.2,310.9,,32900.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:33:52.450,abfd8c
2071.47,36.810654,-100.633793,32000,406.2,310.9,,32900.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:34:31.470,abfd8c
2406.31,37.218095,-101.223848,32000,404.3,310.6,,32825.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:40:06.310,abfd8c
2386.58,37.193985,-101.188816,32000,403.5,310.7,,32850.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:39:46.580,abfd8c
2367.01,37.170227,-101.154337,32000,402.7,310.8,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 32850, 'track': 310.77, 'baro_rate': -64, 'squawk': '3221', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 32000, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32850.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:39:27.010,abfd8c
2347.59,37.146591,-101.119955,32000,402.8,310.6,,32850.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:39:07.590,abfd8c
2328.08,37.123077,-101.085614,32000,402.2,310.5,,32850.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:38:48.080,abfd8c
2308.23,37.099091,-101.050551,32000,402.1,310.7,,32850.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:38:28.230,abfd8c
2288.64,37.075241,-101.016073,32000,401.3,310.8,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 32850, 'track': 310.76, 'baro_rate': 0, 'squawk': '3221', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 32000, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32850.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:38:08.640,abfd8c
2268.76,37.051252,-100.981253,32000,402.1,310.7,,32850.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:37:48.760,abfd8c
2249.03,37.027184,-100.946324,32000,401.3,310.8,,32850.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:37:29.030,abfd8c
2229.03,37.002914,-100.911119,32000,402.1,310.7,,32875.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:37:09.030,abfd8c
2209.43,36.979111,-100.876757,32000,402.7,310.8,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 32875, 'track': 310.77, 'baro_rate': 0, 'squawk': '3221', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 32000, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32875.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:36:49.430,abfd8c
2189.82,36.955308,-100.842252,32000,402.7,310.8,,32875.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:36:29.820,abfd8c
2170.03,36.931287,-100.807502,32000,402.7,310.8,,32875.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:36:10.030,abfd8c
2150.37,36.907359,-100.772931,32000,403.5,310.7,,32875.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:35:50.370,abfd8c
2130.88,36.883524,-100.738539,32000,403.4,310.9,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 32875, 'track': 310.88, 'baro_rate': 0, 'squawk': '3221', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 32000, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32875.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:35:30.880,abfd8c
2111.14,36.859497,-100.703956,32000,404.0,311.0,,32875.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:35:11.140,abfd8c
2091.45,36.835203,-100.669069,32000,405.6,310.8,,32875.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:34:51.450,abfd8c
2051.87,36.786556,-100.599235,32000,406.2,310.9,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 32900, 'track': 310.91, 'baro_rate': 0, 'squawk': '3221', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1013.6, 'nav_altitude_mcp': 32000, 'nav_heading': 303.05, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",32900.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 00:34:11.870,abfd8c
55433.74,40.779225,-111.969395,ground,8.2,50.6,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 15:23:53.740,abfd8c
4861.2,39.787994,-104.914955,7950,230.1,358.0,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'alt_geom': 7975, 'track': 358.01, 'baro_rate': 64, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nav_qnh': 1016.0, 'nav_altitude_mcp': 8000, 'nav_heading': 350.16, 'nic': 8, 'rc': 186, 'version': 2, 'nic_baro': 1, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'gva': 2, 'sda': 2, 'alert': 0, 'spi': 0}",7975.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:21:01.200,abfd8c
4868.02,39.79509,-104.915194,7950,222.0,359.5,,7975.0,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:21:08.020,abfd8c
10902.52,39.863868,-104.672012,ground,1.9,185.6,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:01:42.520,abfd8c
10900.09,39.863845,-104.672012,ground,1.9,188.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:01:40.090,abfd8c
10895.66,39.86381,-104.672028,ground,1.9,191.2,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:01:35.660,abfd8c
10890.37,39.863766,-104.672047,ground,1.9,194.1,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 194.06, 'true_heading': 194.06, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:01:30.370,abfd8c
10886.21,39.863729,-104.672058,ground,1.9,196.9,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:01:26.210,abfd8c
10879.49,39.863674,-104.672092,ground,1.9,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:01:19.490,abfd8c
10867.48,39.863566,-104.672134,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:01:07.480,abfd8c
10909.09,39.863927,-104.671997,ground,1.9,182.8,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 182.81, 'true_heading': 182.81, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:01:49.090,abfd8c
10802.72,39.863496,-104.672165,ground,0.0,199.7,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 199.69, 'true_heading': 199.69, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:00:02.720,abfd8c
10647.53,39.863503,-104.672167,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:57:27.530,abfd8c
10618.0,39.863496,-104.672165,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:56:58.000,abfd8c
10582.94,39.863503,-104.672152,ground,0.0,199.7,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 199.69, 'true_heading': 199.69, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:56:22.940,abfd8c
10577.82,39.863496,-104.672165,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:56:17.820,abfd8c
10503.92,39.863491,-104.672152,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:55:03.920,abfd8c
10428.56,39.863496,-104.67215,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:53:48.560,abfd8c
10348.62,39.863491,-104.672152,ground,0.0,199.7,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 199.69, 'true_heading': 199.69, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:52:28.620,abfd8c
10727.24,39.863496,-104.672165,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:58:47.240,abfd8c
10926.76,39.864078,-104.671982,ground,1.9,182.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:02:06.760,abfd8c
10945.45,39.864171,-104.671982,ground,0.1,182.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:02:25.450,abfd8c
10972.23,39.864171,-104.671982,ground,0.0,182.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:02:52.230,abfd8c
11146.12,39.864315,-104.671719,ground,4.2,33.8,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 33.75, 'true_heading': 33.75, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:05:46.120,abfd8c
11144.64,39.864287,-104.671722,ground,4.2,42.2,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:05:44.640,abfd8c
11143.22,39.864269,-104.671734,ground,3.8,50.6,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:05:43.220,abfd8c
11141.56,39.864241,-104.671753,ground,3.2,61.9,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:05:41.560,abfd8c
11140.12,39.864217,-104.671768,ground,2.8,70.3,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 70.31, 'true_heading': 70.31, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:05:40.120,abfd8c
11136.59,39.864183,-104.671799,ground,2.8,92.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:05:36.590,abfd8c
11133.71,39.864171,-104.671829,ground,2.2,112.5,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:05:33.710,abfd8c
11132.18,39.864159,-104.67186,ground,2.2,120.9,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:05:32.180,abfd8c
11130.04,39.864155,-104.671883,ground,2.2,135.0,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 135.0, 'true_heading': 135.0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:05:30.040,abfd8c
11127.54,39.864148,-104.671906,ground,0.0,146.2,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:05:27.540,abfd8c
11122.74,39.864155,-104.671973,ground,0.0,174.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:05:22.740,abfd8c
11117.41,39.864171,-104.671982,ground,0.0,182.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:05:17.410,abfd8c
11102.47,39.864178,-104.671987,ground,0.0,182.8,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 182.81, 'true_heading': 182.81, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:05:02.470,abfd8c
11087.42,39.864183,-104.671982,ground,0.0,182.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:04:47.420,abfd8c
11077.67,39.864171,-104.671982,ground,0.0,182.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:04:37.670,abfd8c
11062.35,39.864178,-104.671987,ground,0.0,182.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:04:22.350,abfd8c
10994.8,39.86417,-104.671982,ground,0.0,182.8,"{'type': 'other', 'flight': 'SWA3512 ', 'track': 182.81, 'true_heading': 182.81, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 0, 'rc': 0, 'version': 2}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:03:14.800,abfd8c
10278.17,39.863491,-104.672152,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:51:18.170,abfd8c
10198.58,39.863496,-104.67215,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:49:58.580,abfd8c
10119.09,39.863503,-104.672152,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:48:39.090,abfd8c
10039.1,39.863496,-104.67215,ground,0.0,199.7,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 199.69, 'true_heading': 199.69, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:47:19.100,abfd8c
8585.01,39.863503,-104.672152,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:23:05.010,abfd8c
8505.05,39.863496,-104.672134,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:21:45.050,abfd8c
8429.62,39.863508,-104.67215,ground,0.0,199.7,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 199.69, 'true_heading': 199.69, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:20:29.620,abfd8c
8349.95,39.863491,-104.672137,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:19:09.950,abfd8c
8274.04,39.863491,-104.672137,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:17:54.040,abfd8c
5516.19,39.864532,-104.672058,ground,9.2,135.0,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:31:56.190,abfd8c
5485.23,39.864532,-104.672058,ground,9.2,135.0,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'track': 135.0, 'true_heading': 135.0, 'baro_rate': 0, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:31:25.230,abfd8c
5484.22,39.864567,-104.672092,ground,9.2,132.2,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:31:24.220,abfd8c
5482.71,39.864613,-104.672167,ground,9.2,123.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:31:22.710,abfd8c
5480.97,39.86466,-104.672241,ground,10.2,115.3,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:31:20.970,abfd8c
5478.93,39.864693,-104.672346,ground,11.2,104.1,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'track': 104.06, 'true_heading': 104.06, 'baro_rate': 0, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:31:18.930,abfd8c
5475.51,39.86473,-104.672592,ground,13.8,95.6,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:31:15.510,abfd8c
5469.85,39.864753,-104.673096,ground,16.5,92.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:31:09.850,abfd8c
5465.16,39.864753,-104.673584,ground,20.5,92.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:31:05.160,abfd8c
5461.1,39.864761,-104.674122,ground,23.5,92.8,"{'type': 'adsb_icao', 'flight': 'SWA2580 ', 'track': 92.81, 'true_heading': 92.81, 'baro_rate': 0, 'squawk': '1474', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:31:01.100,abfd8c
5457.14,39.864761,-104.674659,ground,23.5,92.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:30:57.140,abfd8c
5453.17,39.86475,-104.675242,ground,22.5,92.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:30:53.170,abfd8c
8660.72,39.863503,-104.672152,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:24:20.720,abfd8c
11147.9,39.864361,-104.671719,ground,4.8,22.5,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:05:47.900,abfd8c
8736.31,39.863484,-104.67215,ground,0.0,199.7,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 199.69, 'true_heading': 199.69, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:25:36.310,abfd8c
8841.91,39.863484,-104.67215,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:27:21.910,abfd8c
9963.35,39.863503,-104.672152,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:46:03.350,abfd8c
9883.72,39.863491,-104.672152,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:44:43.720,abfd8c
9808.35,39.863496,-104.67215,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:43:28.350,abfd8c
9733.25,39.863496,-104.67215,ground,0.0,199.7,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 199.69, 'true_heading': 199.69, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:42:13.250,abfd8c
9657.39,39.863491,-104.672152,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:40:57.390,abfd8c
9577.4,39.863491,-104.672152,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:39:37.400,abfd8c
9502.09,39.863496,-104.67215,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:38:22.090,abfd8c
9422.35,39.863503,-104.672152,ground,0.0,199.7,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 199.69, 'true_heading': 199.69, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:37:02.350,abfd8c
9343.11,39.863496,-104.67215,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:35:43.110,abfd8c
9267.97,39.863508,-104.67215,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:34:27.970,abfd8c
9188.05,39.863491,-104.672152,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:33:08.050,abfd8c
9112.97,39.863496,-104.67215,ground,0.0,199.7,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 199.69, 'true_heading': 199.69, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:31:52.970,abfd8c
9037.5,39.863496,-104.67215,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:30:37.500,abfd8c
8958.15,39.863496,-104.67215,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:29:18.150,abfd8c
8942.92,39.863503,-104.672152,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:29:02.920,abfd8c
8932.81,39.863503,-104.672152,ground,0.0,199.7,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 199.69, 'true_heading': 199.69, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:28:52.810,abfd8c
8857.31,39.863503,-104.672167,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:27:37.310,abfd8c
8811.72,39.863496,-104.672165,ground,0.0,199.7,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 02:26:51.720,abfd8c
5448.58,39.864764,-104.675812,ground,20.5,92.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 01:30:48.580,abfd8c
11150.41,39.864418,-104.671719,ground,5.2,8.4,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:05:50.410,abfd8c
11155.02,39.864532,-104.671778,ground,6.2,343.1,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 343.12, 'true_heading': 343.12, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:05:55.020,abfd8c
11364.64,39.858422,-104.68399,ground,21.5,182.8,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:09:24.640,abfd8c
11360.58,39.858833,-104.683974,ground,21.5,180.0,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:09:20.580,abfd8c
11356.27,39.85928,-104.683974,ground,21.5,180.0,"{'type': 'adsb_icao', 'flight': 'SWA3512 ', 'track': 180.0, 'true_heading': 180.0, 'baro_rate': 0, 'squawk': '1454', 'emergency': 'none', 'category': 'A3', 'nic': 8, 'rc': 186, 'version': 2, 'nac_p': 10, 'nac_v': 2, 'sil': 3, 'sil_type': 'perhour', 'sda': 2, 'alert': 0, 'spi': 0}",,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:09:16.270,abfd8c
11352.07,39.859702,-104.68396,ground,21.5,180.0,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:09:12.070,abfd8c
11348.04,39.860104,-104.683959,ground,21.5,180.0,,,N8718Q,B38M,BOEING 737 MAX 8,2025-02-09,2025-02-09 03:09:08.040,abfd8c
